UserName,ScreenName,Location,TweetAt,OriginalTweet,Sentiment
4733,49685,Turkey,17-03-2020,"Customers, wearing protective masks, queue at the cash desks of a supermarket following the coronavirus (Covid-19) outbreak and empty shelves are seen in Santiago, Chile #AA

?: Cristobal Saavedra Vogel https://t.co/0CP388qKv6",0
4734,49686,"Sacramento, CA",17-03-2020,"The association takes a preventative measure following updates on COVID-19, announcing the cancellation of Viva Fresh. Dante Galeazzi discusses...  #TradeShow #TradeAssociation #TexasInternationalProduceAssociation https://t.co/BY5cibuFvd",1
4735,49687,Naboo,17-03-2020,I can t believe I have to say this but on behalf of my best friend who is stuck in GameStop retail hell rn because her store is refusing to close IF YOU ARE IN QUARANTINE BECAUSE YOU HAVE BEEN EXPOSED TO COVID 19 DON T LEAVE YOUR HOME TO BUY VIDEO GAMES YOU SELFISH JACKASS,0
4736,49688,Tel-Aviv,17-03-2020,"#COVID19france #Covid_19 no milk, eggs or butter from the Carrefour supermarket opening.
#Confinementotal

@jessebubecci https://t.co/cjH8rQBT8C",0
4737,49689,Ohio,17-03-2020,"I Think Mike DeWine Is Doing The Right Thing By Limiting Social Interactions Until This #Coronavirus Shit Gets Under Control, But What About Grocery Store Workers... It Has Been Soooo Many People In These Grocery Stores PANIC BUYING",0
4738,49690,New Zealand,17-03-2020,I know it's desperate times once I start buying raisin bread from the supermarket #COVID2019,0
4739,49691,Indonesia,17-03-2020,"Amazon on Monday said it was boosting pay and hiring 100,000 US workers due to strain on its workforce caused by a surge in online shopping prompted by #coronavirus fears https://t.co/0j5BrQjK0n",0
4740,49692,"New Orleans, Louisiana",17-03-2020,"#ATTENTION For any seniors citizens worried about how they will shop for groceries during the COVID-19 pandemic, tomorrow Zuppardo's Supermarket will open an hour early for senior customers only: 

-Doors open at 8am
-Customers must be 65+
-Store asks customers to bring IDs",0
4741,49693,N 36°6' 0'' / W 115°6' 0'',17-03-2020,Wherein I remind myself that there are people who must worry about far more than whether the local grocery store has toilet paper. #COVID19 #coronavirus #stayhomechallenge https://t.co/uVkmMMXK6w,0
4742,49694,"Taunton, England",17-03-2020,"#COVID2019 now we can see the kind of generation you have all helped to create.dont know what i mean?go to any supermarket.fear is your God.panic buying the symptom of a more sinister aspect,*i want before you*. regardless of merit.",0
4743,49695,"Honolulu, Hawai?i",17-03-2020,"Hawaii Attorney General Clare E. Connors and Hawaii Office of Consumer Protection Executive Director Stephen Levins are urging the Hawaii public to beware of, and report, scams and price gouging related to the ongoing COVID-19 pandemic. Call 587-4272 or https://t.co/6YTXPZ5ug9",0
4744,49696,"Scotland, United Kingdom",17-03-2020,going to my local supermarket during #COVID2019  be like https://t.co/MvStphypHm,1
4745,49697,"Toronto, Ontario",17-03-2020,"This is no time to bash any elected officials.  States of emergency are reactive but everything is fluid right now.  For now, everyone must stay vigilant, do not panic, don't hoard food and take the necessary precautions. #COVID2019 #onpoli",1
4746,49698,?Southern California,17-03-2020,"You're at the grocery store, you can only buy one of the following for your family for the next week. What are you getting? #COVID19 #CoronavirusOutbreak #Coronavirus",2
4747,49699,"Cambridge, MA",17-03-2020,COVID 19 If can hire 100 000 people to help with the surge in online shopping a smart alternative now can t we have a Rosie the Riveter moment to build ventilators and temporary ICUs Our country has met greater challenges,1
4748,49700,The Netherlands,17-03-2020,"@ehende UK response is very odd.  An appeal to people's better nature - has no-one in gov seen the supermarket carnage? Time for action not - please, if it's okay with you....#COVID2019",0
4749,49701,"Mumbai,India",17-03-2020,"the supermarket system needs to be changed as it facilitates buying more &amp; stockpiling while the indian system of stating your order &amp; it being given to you is better as you tell exactly how much you need &amp; reduce how much we buy and spend. 
#COVID2019 #ChineseVirus #StaySafe",1
4750,49702,,17-03-2020,launches a  hardship fund  for staff facing financial difficulty as a result of coronavirus expands its home delivery and creates an extra 3500 jobs,0
4751,49703,,17-03-2020,"AR #COVID19 LATEST:
@AsaHutchinson : Food supply, food supply will continue. We don't need to engage in panic buying. 
#Coronavirus #COVID19 #ARNews #KATV7",0
4752,49704,"Bognor Regis, England",17-03-2020,"A thought then to those of us with NO INCOME for 6yrs
1950's-60 women £73 job seekers(UC)how to stock up food for week let alone months.90,000 our cohort dead in less years.Then hit this! MP youre disgrace @BorisJohnson #OneVoice #AgeConcern #Coronavirus #MentalHealth #DWPCrimes https://t.co/2COiHJL8iC https://t.co/7WEv8xepS0",0
4753,49705,"Tennessee, USA",17-03-2020,"Unless you are part of this program please leave grocery items marked with the WIC logo so those families dont have to leave the store empty handed. They dont substitute, but you can. #mypsafortoday #coronavirus #QuarantineLife https://t.co/ikjAGGVD9L",2
4754,49706,In the kitchen,17-03-2020,Going to the grocery store requires me to now blast #immigrantsong as I leave because honestly thats the energy I radiate as I make it out alive #COVID19 #coronavirus #canadalockdown,1
4755,49707,,17-03-2020,"@DuScarla @wanda1606 @CarolineVoaden @EmmanuelMacron @BorisJohnson They may not agree with all his policies but they certainly agree with his stance on Covid-19.
In the supermarket today people were limited to 2 of the same product, only 10 allowed in a",0
4756,49708,Tennessee,17-03-2020,"Folks, if you're panic-buying years'-supplies of cleaning materials, TP, or food, you're a selfish idiot, and you should be ashamed. #COVID19 #coronavirus #COVID?19 #CoronavirusOutbreak",0
4757,49709,,17-03-2020,"When one of the employees at the supermarket told me there was no pasta left, a woman offered me one of the two packets she had. Let #COVID2019 bring the best of us! ???",1
4758,49710,,17-03-2020,And Warning Every Medical And Departmental Stores Who Take Chance To Increase The Prices of Hygienic Products During This Time And Hereby Also We are Bound To Thank Every and Employees at Hospitals Who Selflessly Touch and Treat ALL The Patients 2 2,1
4759,49711,,17-03-2020,My online shopping bill cant deliver many goods and there are no substitutes.  Thank you #panicbuyers you are low lives.  I am vulnerable 44 year old and got to #selfisolate for 3months.  How will I cope.  #coronavirus #COROVID19,0
4760,49712,Old Calcutta ,17-03-2020,"@Spencers_Retail When whole country is suffering from #coronavirus you shameless people are over stocking sanitizers when I found one today at your store, you charged above MRP. Seriously, This is what humanity is... and also, over stocking means u are ex",0
4761,49713,,17-03-2020,Dear fighters According to experts peple with disease ve higher of Therefore u r requested to take care Make a habit of washing hands drink plenty of water eat nutritious food Don t panic with infection but take care,1
4762,49714,"Wichita, KS",17-03-2020,"Work-from-home peeps: Let's spend some of the gas $ we are saving on local businesses (online shopping, gift cards) &amp; bigger tips for service workers. They need our help! #coronavirus",1
4763,49715,London,17-03-2020,Many children &amp; young people could be feeling worried about #coronavirus &amp; this could be affecting their #mentalhealth. Watch our video &amp; have a look at over 90 #selfcare strategies that young people have told us help them when they're feeling anxious: https://t.co/6F20y73bZ3 https://t.co/AZ45FBGVRV,1
4764,49716,"Lewiston, ID",17-03-2020,"Gov. Brad Little via conference call right now: Don't hoard, think about your neighbors when you go to the grocery store #coronavirus #klew",2
4765,49717,"South West, England",17-03-2020,"Although the emptying supermarket shelves are alarming, this is just a short term reaction to yesterdays news. 

There are no problems with the food supply chains, shelves will be restocked.  So we arent destined to have to live on peppa pig carrots and peas! #COVID2019 https://t.co/SDXGnhtMOA",0
4766,49718,,17-03-2020,My sister is a nurse and her boyfriend works at a grocery store. I'm really worried about them tbh. #COVID2019 #Corinnavirus #koronavirus #coronavirusnorge,0
4767,49719,The Stones Call,17-03-2020,Is your grocery store out of hand sanitizer No fear My latest has several fear sanity izers in stock,0
4768,49720,Canada,17-03-2020,Food and Beverage Retailers in Canada Hit Hard Amid COVID-19 Panic https://t.co/4vZL3Xlrme #RetailInsider #Retail #Canada,0
4769,49721,"Paris, France",17-03-2020,BEAUTY - The COVID-19 pandemic may put makeup apps and additional virtual reality beauty technologies to the consumer sniff test once or for all. https://t.co/7SZvEcFcHy,1
4770,49722,Tilburg The Netherlands,17-03-2020,Lockdown..our mind matter the most! https://t.co/q9Oni1em2x,2
4771,49723,????,17-03-2020,"I haven't tweeted at all about #COVID2019 because I am no expert on the issue, but please allow me to say: thank you for continuing to work for us in a hospital, or stacking food in a supermarket. We owe you and you deserve more than just support: proper pay that reflects this",1
4772,49724,,17-03-2020,"@reviewjournal Ah, some businesses with a conscience! Unlike @TerribleHerbst, which is keeping open their grocery store gaming areas that have SENIOR CITIZENS tending the machines. #coronavirus #murderers",2
4773,49725,Emerging Markets,17-03-2020,"With COVID-19 now officially a pandemic, the first step healthcare payers (and all employers) must take is trifold: ensure business resiliency, establish a crisis response structure, and secure employee safety. Payers will specifichttps://t.co/ksRQ2nNrGH https://t.co/59MzoKkcb1",1
4774,49726,Vermont ,17-03-2020,If your home currently looks like any of these photos you should be ashamed of yourself Have consideration for the family on low income living week to week who can t Or the elderly person who can t get out often amp now has nothing,0
